09:03:35 | INFO    | aiogram.dispatcher | Start polling
09:03:36 | INFO    | aiogram.dispatcher | Run polling for bot @CanonCarePrint_bot id=8705594522 - 'CanonCarePrint'
09:03:36 | INFO    | aiogram.dispatcher | Polling stopped for bot @CanonCarePrint_bot id=8705594522 - 'CanonCarePrint'
09:03:36 | INFO    | aiogram.dispatcher | Polling stopped
09:03:36 | WARNING | __main__ | !!! Сигнал остановки системы. Перевожу задания в режим PAUSE...
09:03:36 | INFO    | __main__ | ✅ Все состояния сохранены. До свидания!
09:03:51 | INFO    | __main__ | =======================================================
09:03:51 | INFO    | __main__ |   Canon iR2425 — Бот-Оркестратор v7.0 (Clean Arch)
09:03:51 | INFO    | __main__ | =======================================================
09:03:51 | INFO    | __main__ |   Принтер: 192.168.68.199 (iR2425)
09:03:51 | INFO    | __main__ |   Разрешённый chat_id: 7080262472
09:03:51 | INFO    | __main__ |   Принтер: offline | счётчик: 0 стр.
09:03:51 | INFO    | __main__ | 🚀 Бот запущен. Проверка прерванных заданий...
09:03:51 | INFO    | aiogram.dispatcher | Start polling
09:03:51 | INFO    | aiogram.dispatcher | Run polling for bot @CanonCarePrint_bot id=8705594522 - 'CanonCarePrint'
09:03:51 | INFO    | aiogram.dispatcher | Polling stopped for bot @CanonCarePrint_bot id=8705594522 - 'CanonCarePrint'
09:03:51 | INFO    | aiogram.dispatcher | Polling stopped
09:03:51 | WARNING | __main__ | !!! Сигнал остановки системы. Перевожу задания в режим PAUSE...
09:03:51 | INFO    | __main__ | ✅ Все состояния сохранены. До свидания!
09:04:35 | INFO    | __main__ | =======================================================
09:04:35 | INFO    | __main__ |   Canon iR2425 — Бот-Оркестратор v7.0 (Clean Arch)
09:04:35 | INFO    | __main__ | =======================================================
09:04:35 | INFO    | __main__ |   Принтер: 192.168.68.199 (iR2425)
09:04:35 | INFO    | __main__ |   Разрешённый chat_id: 7080262472
09:04:35 | INFO    | __main__ |   Принтер: offline | счётчик: 0 стр.
09:04:35 | INFO    | __main__ | 🚀 Бот запущен. Проверка прерванных заданий...
09:04:35 | INFO    | aiogram.dispatcher | Start polling
09:04:35 | INFO    | aiogram.dispatcher | Run polling for bot @CanonCarePrint_bot id=8705594522 - 'CanonCarePrint'
09:04:52 | INFO    | aiogram.event | Update id=310264105 is handled. Duration 4145 ms by bot id=8705594522
09:05:22 | INFO    | aiogram.event | Update id=310264106 is handled. Duration 4137 ms by bot id=8705594522
09:05:43 | INFO    | aiogram.event | Update id=310264107 is handled. Duration 881 ms by bot id=8705594522
09:07:33 | INFO    | aiogram.event | Update id=310264108 is handled. Duration 16253 ms by bot id=8705594522
09:08:10 | INFO    | aiogram.event | Update id=310264109 is handled. Duration 520 ms by bot id=8705594522
